,Route,Endpoint,Date,Time
37257,134,305 Winthrop St to Winthrop St @ Lawrence Rd,2023-10-22,00:01:00
37258,134,Winthrop St @ Lawrence Rd to Winthrop St @ Woodside Rd,2023-10-22,00:01:00
37259,134,Winthrop St @ Woodside Rd to 475 Winthrop St @ Temple Shalom,2023-10-22,00:00:00
37260,134,475 Winthrop St @ Temple Shalom to Winthrop St @ Medford HS,2023-10-22,00:01:00
37261,134,Winthrop St @ Medford HS to Winthrop St opp Smith Ln,2023-10-22,00:00:00
37262,134,Winthrop St opp Smith Ln to Winthrop St @ Playstead Rd,2023-10-22,00:01:00
37263,134,Winthrop St @ Playstead Rd to Winthrop St @ Winford Way,2023-10-22,00:00:00
37264,134,Winthrop St @ Winford Way to Main St @ Town Way,2023-10-22,00:01:00
37265,134,Main St @ Town Way to Main St @ Highland Ave,2023-10-22,00:01:00
37266,134,Main St @ Highland Ave to Main St @ Everell Rd,2023-10-22,00:00:00
37267,134,Main St @ Everell Rd to Main St @ Marshall Rd,2023-10-22,00:01:00
37268,134,Main St @ Marshall Rd to Main St @ Chestnut St,2023-10-22,00:00:00
37269,134,Main St @ Chestnut St to Main St @ Prospect St,2023-10-22,00:01:00
37270,134,Main St @ Prospect St to Main St @ Fairview Terr,2023-10-22,00:00:00
37271,134,Main St @ Fairview Terr to Main St @ Vine St,2023-10-22,00:01:00
37272,134,Main St @ Vine St to Main St @ Lake St,2023-10-22,00:01:00
37273,134,Main St @ Lake St to 757 Main St,2023-10-22,00:00:00
37274,134,757 Main St to Main St opp Richardson St,2023-10-22,00:01:00
37275,134,Main St opp Richardson St to Main St opp Hemmingway St,2023-10-22,00:01:00
37276,134,Main St opp Hemmingway St to Main St opp Sheridan Circle,2023-10-22,00:00:00
37277,134,Main St opp Sheridan Circle to Main St @ Cranes Ct,2023-10-22,00:01:00
37278,134,Main St @ Cranes Ct to Main St @ Vining Ct,2023-10-22,00:00:00
37279,134,Main St @ Vining Ct to Main St @ Richardson St,2023-10-22,00:01:00
37280,134,Main St @ Richardson St to Main St @ Fowle St,2023-10-22,00:00:00
37281,134,Main St @ Fowle St to Main St @ Green St,2023-10-22,00:00:00
37282,134,Main St @ Green St to Main St opp Myrtle St,2023-10-22,00:01:00
37283,134,Main St opp Myrtle St to Main St @ Montvale Ave,2023-10-22,00:00:00
37284,134,Main St @ Montvale Ave to Common St @ Woburn City Hall,2023-10-22,00:01:00
37285,134,Common St @ Woburn City Hall to Main St @ Myrtle St,2023-10-22,00:01:00
37286,134,Main St @ Myrtle St to 226 Main St opp Green St,2023-10-22,00:00:00
37287,134,226 Main St opp Green St to Main St @ Warren Ave,2023-10-22,00:01:00
37288,134,Main St @ Warren Ave to Main St @ Richardson St,2023-10-22,00:00:00
37289,134,Main St @ Richardson St to Main St @ Stoddard St,2023-10-22,00:01:00
37290,134,Main St @ Stoddard St to Main St @ Lydon Ct,2023-10-22,00:01:00
37291,134,Main St @ Lydon Ct to Main St @ Sheridan Circle,2023-10-22,00:00:00
37292,134,Main St @ Sheridan Circle to Main St @ Hemingway St,2023-10-22,00:01:00
37293,134,Main St @ Hemingway St to Main St @ Canal St,2023-10-22,00:00:00
37294,134,Main St @ Canal St to Main St @ Clark St,2023-10-22,00:01:00
37295,134,Main St @ Clark St to Main St @ Lake St,2023-10-22,00:01:00
37296,134,Main St @ Lake St to Main St @ Vine St,2023-10-22,00:00:00
37297,134,Main St @ Vine St to Main St @ Washington St,2023-10-22,00:02:00
37298,134,Main St @ Washington St to Main St @ Mystic Ave,2023-10-22,00:00:00
37299,134,Main St @ Mystic Ave to Main St @ Lincolnshire Way,2023-10-22,00:01:00
37300,134,Main St @ Lincolnshire Way to Main St @ Madison Ave West,2023-10-22,00:00:00
37301,134,Main St @ Madison Ave West to Main St @ Ridgefield Rd,2023-10-22,00:01:00
37302,134,Main St @ Ridgefield Rd to Main St opp Highland Ave,2023-10-22,00:00:00
37303,134,Main St opp Highland Ave to Main St @ South Gateway,2023-10-22,00:01:00
37304,134,Main St @ South Gateway to Winthrop St @ Playstead Rd,2023-10-22,00:01:00
37305,134,Winthrop St @ Playstead Rd to 578 Winthrop St,2023-10-22,00:00:00
37306,134,578 Winthrop St to Winthrop St @ Brooks St - Medford HS,2023-10-22,00:01:00
37307,134,Winthrop St @ Brooks St - Medford HS to Winthrop St @ Exeter St,2023-10-22,00:01:00
37308,134,Winthrop St @ Exeter St to Winthrop St @ Suffolk St,2023-10-22,00:00:00
37309,134,Winthrop St @ Suffolk St to 300 Winthrop St,2023-10-22,00:01:00
37310,134,300 Winthrop St to High St @ Winthrop St - Winthrop Circle,2023-10-22,00:00:00
37311,134,High St @ Winthrop St - Winthrop Circle to High St opp Powder House Rd,2023-10-22,00:00:00
37312,134,High St opp Powder House Rd to High St opp Governors Ave,2023-10-22,00:01:00
37313,134,High St opp Governors Ave to 37 Riverside Ave @ Medford Sq,2023-10-22,00:00:00
37314,134,37 Riverside Ave @ Medford Sq to Riverside Ave @ Saltonstall Building,2023-10-22,00:01:00
37315,134,Riverside Ave @ Saltonstall Building to 163 Riverside Ave,2023-10-22,00:00:00
37316,134,163 Riverside Ave to Riverside Ave @ Marine St,2023-10-22,00:01:00
37317,134,Riverside Ave @ Marine St to Riverside Ave @ Maverick St,2023-10-22,00:00:00
37318,134,Riverside Ave @ Maverick St to Riverside Ave @ Foster Ct,2023-10-22,00:01:00
37319,134,Riverside Ave @ Foster Ct to Riverside Ave @ Light Guard Dr,2023-10-22,00:00:00
37320,134,Riverside Ave @ Light Guard Dr to Riverside Ave @ Rockwell Ave,2023-10-22,00:00:00
37321,134,Riverside Ave @ Rockwell Ave to 61 Locust St,2023-10-22,00:01:00
37322,134,61 Locust St to Meadow Glen Mall @ Main Entrance,2023-10-22,00:01:00
37323,134,Meadow Glen Mall @ Main Entrance to Riverside Ave @ Locust St,2023-10-22,00:02:00
37324,134,Riverside Ave @ Locust St to Riverside Ave @ Hall St,2023-10-22,00:01:00
37325,134,Riverside Ave @ Hall St to Riverside Ave @ Commercial St,2023-10-22,00:01:00
37326,134,Riverside Ave @ Commercial St to Riverside Ave @ Fellsway,2023-10-22,00:01:00
37327,134,Riverside Ave @ Fellsway to Fellsway @ Riverside Ave,2023-10-22,00:00:00
37328,134,Fellsway @ Riverside Ave to Fellsway @ Wellington Circle Shopping Ctr,2023-10-22,00:02:00
37329,134,Fellsway @ Wellington Circle Shopping Ctr to Wellington Station Busway,2023-10-22,00:04:00
37330,134,Wellington Station Busway to Corporation Way after bridge,2023-10-22,00:01:00
37331,134,Corporation Way after bridge to Fellsway @ Middlesex Ave - Wellington Circle,2023-10-22,00:02:00
37332,134,Fellsway @ Middlesex Ave - Wellington Circle to Fellsway @ Bradbury Ave,2023-10-22,00:00:00
37333,134,Fellsway @ Bradbury Ave to Riverside Ave @ Fellsway,2023-10-22,00:01:00
37334,134,Riverside Ave @ Fellsway to Riverside Ave opp Commercial St,2023-10-22,00:01:00
37335,134,Riverside Ave opp Commercial St to Riverside Ave opp Hall St,2023-10-22,00:00:00
37336,134,Riverside Ave opp Hall St to 400 Riverside Ave opp Linden St,2023-10-22,00:00:00
37337,134,400 Riverside Ave opp Linden St to 61 Locust St,2023-10-22,00:01:00
37338,134,61 Locust St to Meadow Glen Mall @ Main Entrance,2023-10-22,00:01:00
37339,134,Meadow Glen Mall @ Main Entrance to 350 Riverside Ave,2023-10-22,00:01:00
37340,134,350 Riverside Ave to Riverside Ave @ Hunewill Ave,2023-10-22,00:01:00
37341,134,Riverside Ave @ Hunewill Ave to Riverside Ave @ Carolina St,2023-10-22,00:00:00
37342,134,Riverside Ave @ Carolina St to Riverside Ave @ Pembroke St,2023-10-22,00:00:00
37343,134,Riverside Ave @ Pembroke St to Riverside Ave @ Park St,2023-10-22,00:01:00
37344,134,Riverside Ave @ Park St to Riverside Ave @ Pleasant St,2023-10-22,00:00:00
37345,134,Riverside Ave @ Pleasant St to 116 Riverside Ave,2023-10-22,00:01:00
37346,134,116 Riverside Ave to Salem St opp River St,2023-10-22,00:01:00
37347,134,Salem St opp River St to High St @ Bradlee Rd,2023-10-22,00:01:00
37348,134,High St @ Bradlee Rd to High St @ Hillside Ave,2023-10-22,00:00:00
37349,134,High St @ Hillside Ave to High St @ Powder House Rd,2023-10-22,00:00:00
37350,134,High St @ Powder House Rd to High St @ Rural Ave - Winthrop Circle,2023-10-22,00:01:00
37351,134,High St @ Rural Ave - Winthrop Circle to 305 Winthrop St,2023-10-22,00:00:00
37352,134,305 Winthrop St to Winthrop St @ Lawrence Rd,2023-10-22,00:01:00
37353,134,Winthrop St @ Lawrence Rd to Winthrop St @ Woodside Rd,2023-10-22,00:01:00
37354,134,Winthrop St @ Woodside Rd to 475 Winthrop St @ Temple Shalom,2023-10-22,00:00:00
37355,134,475 Winthrop St @ Temple Shalom to Winthrop St @ Medford HS,2023-10-22,00:01:00
37356,134,Winthrop St @ Medford HS to Winthrop St opp Smith Ln,2023-10-22,00:00:00
37357,134,Winthrop St opp Smith Ln to Winthrop St @ Playstead Rd,2023-10-22,00:01:00
37358,134,Winthrop St @ Playstead Rd to Winthrop St @ Winford Way,2023-10-22,00:00:00
37359,134,Winthrop St @ Winford Way to Main St @ Town Way,2023-10-22,00:01:00
37360,134,Main St @ Town Way to Main St @ Highland Ave,2023-10-22,00:01:00
37361,134,Main St @ Highland Ave to Main St @ Everell Rd,2023-10-22,00:00:00
37362,134,Main St @ Everell Rd to Main St @ Marshall Rd,2023-10-22,00:01:00
37363,134,Main St @ Marshall Rd to Main St @ Chestnut St,2023-10-22,00:00:00
37364,134,Main St @ Chestnut St to Main St @ Prospect St,2023-10-22,00:01:00
37365,134,Main St @ Prospect St to Main St @ Fairview Terr,2023-10-22,00:00:00
37366,134,Main St @ Fairview Terr to Main St @ Vine St,2023-10-22,00:01:00
37367,134,Main St @ Vine St to Main St @ Lake St,2023-10-22,00:01:00
37368,134,Main St @ Lake St to 757 Main St,2023-10-22,00:00:00
37369,134,757 Main St to Main St opp Richardson St,2023-10-22,00:01:00
37370,134,Main St opp Richardson St to Main St opp Hemmingway St,2023-10-22,00:01:00
37371,134,Main St opp Hemmingway St to Main St opp Sheridan Circle,2023-10-22,00:00:00
37372,134,Main St opp Sheridan Circle to Main St @ Cranes Ct,2023-10-22,00:01:00
37373,134,Main St @ Cranes Ct to Main St @ Vining Ct,2023-10-22,00:00:00
37374,134,Main St @ Vining Ct to Main St @ Richardson St,2023-10-22,00:01:00
37375,134,Main St @ Richardson St to Main St @ Fowle St,2023-10-22,00:00:00
37376,134,Main St @ Fowle St to Main St @ Green St,2023-10-22,00:00:00
37377,134,Main St @ Green St to Main St opp Myrtle St,2023-10-22,00:01:00
37378,134,Main St opp Myrtle St to Main St @ Montvale Ave,2023-10-22,00:00:00
37379,134,Main St @ Montvale Ave to Common St @ Woburn City Hall,2023-10-22,00:01:00
37380,134,Common St @ Woburn City Hall to Main St @ Myrtle St,2023-10-22,00:01:00
37381,134,Main St @ Myrtle St to 226 Main St opp Green St,2023-10-22,00:00:00
37382,134,226 Main St opp Green St to Main St @ Warren Ave,2023-10-22,00:01:00
37383,134,Main St @ Warren Ave to Main St @ Richardson St,2023-10-22,00:00:00
37384,134,Main St @ Richardson St to Main St @ Stoddard St,2023-10-22,00:01:00
37385,134,Main St @ Stoddard St to Main St @ Lydon Ct,2023-10-22,00:01:00
37386,134,Main St @ Lydon Ct to Main St @ Sheridan Circle,2023-10-22,00:00:00
37387,134,Main St @ Sheridan Circle to Main St @ Hemingway St,2023-10-22,00:01:00
37388,134,Main St @ Hemingway St to Main St @ Canal St,2023-10-22,00:00:00
37389,134,Main St @ Canal St to Main St @ Clark St,2023-10-22,00:01:00
37390,134,Main St @ Clark St to Main St @ Lake St,2023-10-22,00:01:00
37391,134,Main St @ Lake St to Main St @ Vine St,2023-10-22,00:00:00
37392,134,Main St @ Vine St to Main St @ Washington St,2023-10-22,00:02:00
37393,134,Main St @ Washington St to Main St @ Mystic Ave,2023-10-22,00:00:00
37394,134,Main St @ Mystic Ave to Main St @ Lincolnshire Way,2023-10-22,00:01:00
37395,134,Main St @ Lincolnshire Way to Main St @ Madison Ave West,2023-10-22,00:00:00
37396,134,Main St @ Madison Ave West to Main St @ Ridgefield Rd,2023-10-22,00:01:00
37397,134,Main St @ Ridgefield Rd to Main St opp Highland Ave,2023-10-22,00:00:00
37398,134,Main St opp Highland Ave to Main St @ South Gateway,2023-10-22,00:01:00
37399,134,Main St @ South Gateway to Winthrop St @ Playstead Rd,2023-10-22,00:01:00
37400,134,Winthrop St @ Playstead Rd to 578 Winthrop St,2023-10-22,00:00:00
37401,134,578 Winthrop St to Winthrop St @ Brooks St - Medford HS,2023-10-22,00:01:00
37402,134,Winthrop St @ Brooks St - Medford HS to Winthrop St @ Exeter St,2023-10-22,00:01:00
37403,134,Winthrop St @ Exeter St to Winthrop St @ Suffolk St,2023-10-22,00:00:00
37404,134,Winthrop St @ Suffolk St to 300 Winthrop St,2023-10-22,00:01:00
37405,134,300 Winthrop St to High St @ Winthrop St - Winthrop Circle,2023-10-22,00:00:00
37406,134,High St @ Winthrop St - Winthrop Circle to High St opp Powder House Rd,2023-10-22,00:00:00
37407,134,High St opp Powder House Rd to High St opp Governors Ave,2023-10-22,00:01:00
37408,134,High St opp Governors Ave to 37 Riverside Ave @ Medford Sq,2023-10-22,00:00:00
37409,134,37 Riverside Ave @ Medford Sq to Riverside Ave @ Saltonstall Building,2023-10-22,00:01:00
37410,134,Riverside Ave @ Saltonstall Building to 163 Riverside Ave,2023-10-22,00:00:00
37411,134,163 Riverside Ave to Riverside Ave @ Marine St,2023-10-22,00:01:00
37412,134,Riverside Ave @ Marine St to Riverside Ave @ Maverick St,2023-10-22,00:00:00
37413,134,Riverside Ave @ Maverick St to Riverside Ave @ Foster Ct,2023-10-22,00:01:00
37414,134,Riverside Ave @ Foster Ct to Riverside Ave @ Light Guard Dr,2023-10-22,00:00:00
37415,134,Riverside Ave @ Light Guard Dr to Riverside Ave @ Rockwell Ave,2023-10-22,00:00:00
37416,134,Riverside Ave @ Rockwell Ave to 61 Locust St,2023-10-22,00:01:00
37417,134,61 Locust St to Meadow Glen Mall @ Main Entrance,2023-10-22,00:01:00
37418,134,Meadow Glen Mall @ Main Entrance to Riverside Ave @ Locust St,2023-10-22,00:02:00
37419,134,Riverside Ave @ Locust St to Riverside Ave @ Hall St,2023-10-22,00:01:00
37420,134,Riverside Ave @ Hall St to Wellington Station Busway,2023-10-22,00:00:00
37421,134,Wellington Station Busway to Riverside Ave @ Commercial St,2023-10-22,00:01:00
37422,134,Riverside Ave @ Commercial St to Corporation Way after bridge,2023-10-22,00:00:00
37423,134,Corporation Way after bridge to Riverside Ave @ Fellsway,2023-10-22,00:01:00
37424,134,Riverside Ave @ Fellsway to Fellsway @ Riverside Ave,2023-10-22,00:00:00
37425,134,Fellsway @ Riverside Ave to Fellsway @ Middlesex Ave - Wellington Circle,2023-10-22,00:01:00
37426,134,Fellsway @ Middlesex Ave - Wellington Circle to Fellsway @ Bradbury Ave,2023-10-22,00:00:00
37427,134,Fellsway @ Bradbury Ave to Fellsway @ Wellington Circle Shopping Ctr,2023-10-22,00:01:00
37428,134,Fellsway @ Wellington Circle Shopping Ctr to Riverside Ave @ Fellsway,2023-10-22,00:00:00
37429,134,Riverside Ave @ Fellsway to Riverside Ave opp Commercial St,2023-10-22,00:01:00
37430,134,Riverside Ave opp Commercial St to Riverside Ave opp Hall St,2023-10-22,00:00:00
37431,134,Riverside Ave opp Hall St to 400 Riverside Ave opp Linden St,2023-10-22,00:00:00
37432,134,400 Riverside Ave opp Linden St to 61 Locust St,2023-10-22,00:01:00
37433,134,61 Locust St to Meadow Glen Mall @ Main Entrance,2023-10-22,00:01:00
37434,134,Meadow Glen Mall @ Main Entrance to Wellington Station Busway,2023-10-22,00:01:00
37435,134,Wellington Station Busway to 350 Riverside Ave,2023-10-22,00:00:00
37436,134,350 Riverside Ave to Riverside Ave @ Hunewill Ave,2023-10-22,00:01:00
37437,134,Riverside Ave @ Hunewill Ave to Riverside Ave @ Carolina St,2023-10-22,00:00:00
37438,134,Riverside Ave @ Carolina St to Riverside Ave @ Pembroke St,2023-10-22,00:00:00
37439,134,Riverside Ave @ Pembroke St to Riverside Ave @ Park St,2023-10-22,00:01:00
37440,134,Riverside Ave @ Park St to Riverside Ave @ Pleasant St,2023-10-22,00:00:00
37441,134,Riverside Ave @ Pleasant St to 116 Riverside Ave,2023-10-22,00:01:00
37442,134,116 Riverside Ave to Salem St opp River St,2023-10-22,00:01:00
37443,134,Salem St opp River St to High St @ Bradlee Rd,2023-10-22,00:01:00
37444,134,High St @ Bradlee Rd to High St @ Hillside Ave,2023-10-22,00:00:00
37445,134,High St @ Hillside Ave to High St @ Powder House Rd,2023-10-22,00:00:00
37446,134,High St @ Powder House Rd to High St @ Rural Ave - Winthrop Circle,2023-10-22,00:01:00
37447,134,High St @ Rural Ave - Winthrop Circle to 305 Winthrop St,2023-10-22,00:00:00
37448,134,305 Winthrop St to Winthrop St @ Lawrence Rd,2023-10-22,00:01:00
37449,134,Winthrop St @ Lawrence Rd to Winthrop St @ Woodside Rd,2023-10-22,00:01:00
37450,134,Winthrop St @ Woodside Rd to 475 Winthrop St @ Temple Shalom,2023-10-22,00:00:00
37451,134,475 Winthrop St @ Temple Shalom to Winthrop St @ Medford HS,2023-10-22,00:01:00
37452,134,Winthrop St @ Medford HS to Winthrop St opp Smith Ln,2023-10-22,00:00:00
37453,134,Winthrop St opp Smith Ln to Winthrop St @ Playstead Rd,2023-10-22,00:01:00
37454,134,Winthrop St @ Playstead Rd to Winthrop St @ Winford Way,2023-10-22,00:00:00
37455,134,Winthrop St @ Winford Way to Main St @ Town Way,2023-10-22,00:01:00
37456,134,Main St @ Town Way to Main St @ Highland Ave,2023-10-22,00:01:00
37457,134,Main St @ Highland Ave to Main St @ Everell Rd,2023-10-22,00:00:00
37458,134,Main St @ Everell Rd to Main St @ Marshall Rd,2023-10-22,00:01:00
37459,134,Main St @ Marshall Rd to Main St @ Chestnut St,2023-10-22,00:00:00
37460,134,Main St @ Chestnut St to Main St @ Prospect St,2023-10-22,00:01:00
37461,134,Main St @ Prospect St to Main St @ Fairview Terr,2023-10-22,00:00:00
37462,134,Main St @ Fairview Terr to Main St @ Vine St,2023-10-22,00:01:00
37463,134,Main St @ Vine St to Main St @ Lake St,2023-10-22,00:01:00
37464,134,Main St @ Lake St to 757 Main St,2023-10-22,00:00:00
37465,134,757 Main St to Main St opp Richardson St,2023-10-22,00:01:00
37466,134,Main St opp Richardson St to Main St opp Hemmingway St,2023-10-22,00:01:00
37467,134,Main St opp Hemmingway St to Main St opp Sheridan Circle,2023-10-22,00:00:00
37468,134,Main St opp Sheridan Circle to Main St @ Cranes Ct,2023-10-22,00:01:00
37469,134,Main St @ Cranes Ct to Main St @ Vining Ct,2023-10-22,00:00:00
37470,134,Main St @ Vining Ct to Main St @ Richardson St,2023-10-22,00:01:00
37471,134,Main St @ Richardson St to Main St @ Fowle St,2023-10-22,00:00:00
37472,134,Main St @ Fowle St to Main St @ Green St,2023-10-22,00:00:00
37473,134,Main St @ Green St to Main St opp Myrtle St,2023-10-22,00:01:00
37474,134,Main St opp Myrtle St to Main St @ Montvale Ave,2023-10-22,00:00:00
37475,134,Main St @ Montvale Ave to Common St @ Woburn City Hall,2023-10-22,00:01:00
37476,134,Common St @ Woburn City Hall to Wellington Station Busway,2023-10-22,00:15:00
37477,134,Wellington Station Busway to Corporation Way after bridge,2023-10-22,00:01:00
37478,134,Corporation Way after bridge to Fellsway @ Middlesex Ave - Wellington Circle,2023-10-22,00:02:00
37479,134,Fellsway @ Middlesex Ave - Wellington Circle to Fellsway @ Bradbury Ave,2023-10-22,00:00:00
37480,134,Fellsway @ Bradbury Ave to Riverside Ave @ Fellsway,2023-10-22,00:01:00
37481,134,Riverside Ave @ Fellsway to Riverside Ave opp Commercial St,2023-10-22,00:01:00
37482,134,Riverside Ave opp Commercial St to Riverside Ave opp Hall St,2023-10-22,00:00:00
37483,134,Riverside Ave opp Hall St to Common St @ Woburn City Hall,2023-10-22,00:00:00
37484,134,Common St @ Woburn City Hall to 400 Riverside Ave opp Linden St,2023-10-22,00:01:00
